label,main,HBCU,DISTANCEONLY,NUMBRANCH,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,loan_ever,pell_ever,age_entry,agege24,female,married,dependent,veteran,first_gen,faminc,md_faminc,pct_white,pct_black,pct_asian,pct_hispanic,pct_ba,pct_grad_prof,pct_born_us,median_hh_inc,poverty_rate,unemp_rate,ADM_RATE:missing,ADM_RATE_ALL:missing,SATVRMID:missing,SATWRMID:missing,ACTCMMID:missing,ACTENMID:missing,COSTT4_A:missing,TUITIONFEE_IN:missing,AVGFACSAL:missing,PFTFAC:missing,PCTPELL:missing,loan_ever:missing,pell_ever:missing,age_entry:missing,agege24:missing,female:missing,married:missing,dependent:missing,veteran:missing,first_gen:missing,pct_ba:missing,STABBR_AL,STABBR_AR,STABBR_AZ,STABBR_CA,STABBR_CO,STABBR_CT,STABBR_DC,STABBR_DE,STABBR_FL,STABBR_GA,STABBR_GU,STABBR_HI,STABBR_IA,STABBR_ID,STABBR_IL,STABBR_IN,STABBR_KS,STABBR_KY,STABBR_LA,STABBR_MA,STABBR_MD,STABBR_ME,STABBR_MI,STABBR_MN,STABBR_MO,STABBR_MS,STABBR_MT,STABBR_NC,STABBR_ND,STABBR_NE,STABBR_NH,STABBR_NJ,STABBR_NM,STABBR_NV,STABBR_NY,STABBR_OH,STABBR_OK,STABBR_OR,STABBR_PA,STABBR_PR,STABBR_RI,STABBR_SC,STABBR_SD,STABBR_TN,STABBR_TX,STABBR_UT,STABBR_VA,STABBR_VT,STABBR_WA,STABBR_WI,STABBR_WV,STABBR_WY,AccredAgency_Accrediting Commission of Career Schools and Colleges,AccredAgency_Accrediting Council for Continuing Education & Training,AccredAgency_Association for Biblical Higher Education,AccredAgency_Association of Advanced Rabbinical and Talmudic Schools,AccredAgency_Association of Institutions of Jewish Studies,AccredAgency_Distance Education Accrediting Commission,AccredAgency_Higher Learning Commission,AccredAgency_Middle States Commission on Higher Education,AccredAgency_Missing,AccredAgency_New England Commission on Higher Education,AccredAgency_Northwest Commission on Colleges and Universities,AccredAgency_Southern Association of Colleges and Schools Commission on Colleges,AccredAgency_Transnational Association of Christian Colleges and Schools,AccredAgency_Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,AccredAgency_Western Association of Schools and Colleges Senior Colleges and University Commission,sch_deg_Bachelor's or higher,sch_deg_Certificate,sch_deg_Missing,HIGHDEG_Bachelor's degree,HIGHDEG_Graduate degree,CONTROL_2,CONTROL_3,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,LOCALE_11.0,LOCALE_12.0,LOCALE_13.0,LOCALE_21.0,LOCALE_22.0,LOCALE_23.0,LOCALE_31.0,LOCALE_32.0,LOCALE_33.0,LOCALE_41.0,LOCALE_42.0,LOCALE_43.0,CCSIZSET_1.0,CCSIZSET_10.0,CCSIZSET_11.0,CCSIZSET_12.0,CCSIZSET_13.0,CCSIZSET_14.0,CCSIZSET_15.0,CCSIZSET_16.0,CCSIZSET_17.0,CCSIZSET_2.0,CCSIZSET_3.0,CCSIZSET_4.0,CCSIZSET_5.0,CCSIZSET_6.0,CCSIZSET_7.0,CCSIZSET_8.0,CCSIZSET_9.0
0,1,0.0,0.0,1,0.9749,0.97487437185929,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565,0.0079,0.0,984.0,0.4726,0.3557,0.0661,0.0376,0.0112,0.001,0.0061,0.001,0.0488,0.5732,29845.0,20640.0,20640.0,19764.0,11016.0,8540.0,0.172,0.5027,0.8945720251,0.6315240084,26.403966597,0.57999998331069,0.8893528184,0.1409185804,0.4415448852,0.0060803084,0.4330985915,41983.845511,28328.5,76.1800003051757,19.1000003814697,1.05999994277954,3.55999994277954,11.6599998474121,7.30999994277954,94.7300033569336,49589.13,12.3800001144409,4.73999977111816,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.0,0.0,1,0.9262,0.92621933759664,605.0,580.0,535.0,25.0,26.0,23.0,0.0,0.0105,0.0,0.0101,0.0418,0.0,0.0817,0.0,0.0628,0.0488,0.0,0.0035,0.0,0.0,0.0165,0.0,0.0,0.0765,0.0035,0.0,0.0504,0.0,0.0043,0.0,0.0173,0.0,0.1049,0.0496,0.0185,0.0444,0.0,0.0,0.0,0.0,0.1358,0.0751,0.1309,0.0132,20753.0,0.3882,0.2318,0.1211,0.1386,0.0027,0.0015,0.0823,0.0183,0.0155,0.1033,38954.0,16945.0,40109.0,11233.0,16705.0,12401.0,0.6103,0.3119,0.9005435411,0.53972476,21.298947612,0.17000000178813,0.6243783971,0.028217879,0.8489649589,0.0020816468,0.2760338814,70086.775066,51128.0,69.1999969482422,23.2800006866455,3.46000003814697,4.09999990463256,19.6499996185302,11.4499998092651,91.120002746582,72221.8,6.53999996185302,2.77999997138977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448,0.0552,0.0,536.0,0.7668,0.1698,0.0149,0.0075,0.0056,0.0019,0.0224,0.0037,0.0075,0.5187,34541.0,13295.0,13295.0,23096.0,10131.0,4039.0,0.96,0.6405,0.8824517212,0.8404701931,28.259445844,0.64999997615814,0.8933669186,0.2367758186,0.1922753988,0.0235096558,0.5902777778,24390.543241,16835.0,93.7300033569336,3.74000000953674,0.82999998331069,1.38999998569488,13.4099998474121,6.55999994277954,97.5,64318.54,6.65000009536743,2.55999994277954,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.0,0.0,2,0.782,0.7468081833564,589.0,577.5,482.0,23.0,23.0,23.0,0.0017,0.0083,0.0132,0.0,0.0165,0.0,0.0116,0.0,0.1636,0.0066,0.0,0.0066,0.0,0.0,0.0033,0.0,0.0,0.043,0.0083,0.0,0.0298,0.0231,0.0,0.0347,0.005,0.0,0.0314,0.0397,0.0479,0.0066,0.0,0.0,0.0,0.0,0.0116,0.2744,0.2116,0.0017,2197.0,0.6955,0.102,0.0774,0.0269,0.0036,0.0014,0.0191,0.0296,0.0446,0.1657,53315.0,35470.0,35470.0,16991.0,10274.0,7256.0,1.0,0.2673,0.9272224781,0.4997696914,24.278212805,0.47999998927116,0.6421004146,0.1174573929,0.6669737448,0.0069092584,0.3183879093,70980.020267,58748.0,82.75,11.5600004196167,1.86000001430511,4.01000022888183,15.8199996948242,7.5,95.0400009155273,64715.84,6.61999988555908,3.27999997138977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.6961,0.69608540925266,550.0,528.0,489.0,22.0,21.0,21.0,0.0313,0.0375,0.0,0.0,0.0188,0.0,0.0125,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0938,0.0063,0.0,0.0,0.1,0.0063,0.0,0.0313,0.0,0.1313,0.0,0.0,0.0563,0.0,0.0,0.0,0.1875,0.0188,0.0,0.1875,0.0188,840.0,0.6917,0.0536,0.0929,0.0024,0.0321,0.0024,0.0643,0.0607,0.0,0.0167,46093.0,35582.0,35582.0,19635.0,11659.0,6957.0,0.9351,0.3111,0.9185336049,0.5071283096,21.024439919,0.20000000298023,0.517311609,0.0427698574,0.8553971487,0.0060803084,0.3153347732,71799.340122,62012.0,85.3099975585937,0.95999997854232,0.88999998569488,4.19999980926513,16.0200004577636,6.57999992370605,96.4599990844726,51454.11,10.9799995422363,4.03999996185302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0.0,0.0,1,0.8102,0.81020465377067,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0085,0.0,0.0,0.0153,0.0,0.0528,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0102,0.0085,0.0,0.0869,0.0051,0.063,0.0375,0.0,0.0017,0.0,0.0051,0.0,0.0494,0.1363,0.0085,0.0239,0.0,0.0,0.0,0.0,0.0443,0.1704,0.1976,0.0119,2191.0,0.7339,0.0739,0.0557,0.0155,0.0032,0.0023,0.0014,0.0598,0.0543,0.0388,59557.0,45770.0,45770.0,15378.0,9031.0,7193.0,0.6,0.3133,0.9400665927,0.5443951165,22.115982242,0.20000000298023,0.5677025527,0.0532741398,0.769700333,0.0060803084,0.2866626433,68604.371254,51028.0,90.8799972534179,5.78000020980835,1.12000000476837,2.06999993324279,14.7399997711181,8.55000019073486,95.7200012207031,58804.74,6.92999982833862,3.34999990463256,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0775,0.0,0.0345,0.0,0.0007,0.0,0.0,0.0,0.0,0.804,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0161,0.0003,0.0,13993.0,0.1604,0.0674,0.6938,0.0284,0.0021,0.0016,0.0367,0.0027,0.0069,0.7266,11932.0,3412.0,9952.0,1572.0,4436.0,7894.0,0.4478,0.2252,0.2107768146,0.9073601904,23.021927588,0.40000000596046,0.561618222,0.1057283699,0.6673465919,0.0066292708,0.4606675776,30856.118647,24817.0,71.4800033569336,5.98999977111816,2.05999994277954,48.2099990844726,16.6200008392334,8.98999977111816,88.4400024414062,64028.01,8.86999988555908,3.14000010490417,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0.0,0.0,1,0.8377,0.83766909469302,602.0,590.0,514.5,27.0,25.0,27.0,0.0204,0.0037,0.0,0.0,0.0223,0.0,0.0353,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,0.0519,0.0204,0.0,0.1058,0.0334,0.0,0.0074,0.0761,0.0037,0.0,0.0223,0.0,0.0686,0.026,0.0,0.0649,0.0,0.0,0.0,0.0,0.0631,0.1558,0.1577,0.0278,2513.0,0.776,0.0235,0.0414,0.0175,0.0012,0.0004,0.0342,0.0959,0.0099,0.0215,25115.0,9838.0,18566.0,5741.0,15401.0,7584.0,0.8587,0.1654,0.8879950495,0.4591584158,19.899752475,0.00999999977648,0.599009901,0.0092821782,0.9610148515,0.0060803084,0.2280927835,79996.79703,70948.0,89.8099975585937,6.40000009536743,1.3400000333786,2.25,17.0300006866455,9.03999996185302,96.3600006103515,64318.95,6.09999990463257,2.81999993324279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.5574,0.55743440233236,575.0,560.0,514.5,25.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0111,0.0,0.0,0.0333,0.0,0.0,0.0667,0.0,0.0,0.2333,0.0,0.0,0.0,0.0333,0.0333,0.0,0.0111,0.0,0.0889,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.1222,0.0,0.2556,0.0111,685.0,0.5241,0.2642,0.1168,0.0248,0.0015,0.0,0.0599,0.0088,0.0,0.0044,60620.0,41200.0,41200.0,12112.0,11660.0,7808.0,0.3672,0.4484,0.8816326531,0.5510204082,19.926530612,0.02999999932944,0.5142857143,0.0874392783,0.9387755102,0.0060803084,0.2183406114,77674.44898,62373.0,73.1800003051757,20.1599998474121,1.89999997615814,5.98000001907348,16.5900001525878,8.36999988555908,94.5899963378906,58549.24,11.0100002288818,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0.0,0.0,1,0.7975,0.79752118376122,630.0,620.0,565.0,28.0,28.0,27.0,0.0,0.0086,0.0,0.0,0.0205,0.0,0.0128,0.0,0.0103,0.0,0.0,0.0034,0.0,0.0034,0.0154,0.0,0.0,0.1694,0.0051,0.0,0.0051,0.0,0.0051,0.0051,0.0154,0.0,0.0539,0.0051,0.0128,0.0453,0.0,0.0,0.0,0.0,0.0163,0.2917,0.284,0.0111,4348.0,0.693,0.0278,0.104,0.0803,0.0025,0.0011,0.0649,0.0195,0.0069,0.0205,63423.0,48856.0,48856.0,30326.0,18314.0,10809.0,0.6879,0.1152,0.9421428571,0.2892857143,20.86,0.11999999731779,0.6107142857,0.0392857143,0.8814285714,0.0060803084,0.1838398814,118447.98357,94392.0,84.7600021362304,4.59000015258789,4.44000005722045,5.23999977111816,20.3199996948242,9.85000038146972,93.1900024414062,68443.5,5.65000009536743,2.53999996185302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,6,0.8499,0.84988721530961,595.0,585.0,530.0,25.0,24.0,23.0,0.0006,0.0197,0.0,0.018,0.0851,0.0002,0.0152,0.0,0.0382,0.0425,0.0,0.0042,0.0165,0.0,0.0097,0.033,0.0,0.046,0.0017,0.0,0.0283,0.0215,0.0019,0.0,0.0104,0.0,0.0568,0.0196,0.0133,0.046,0.0,0.0,0.0,0.0053,0.0403,0.2467,0.173,0.0065,19633.0,0.8159,0.0516,0.0489,0.0146,0.0012,0.0007,0.0388,0.0106,0.0177,0.15,30586.0,14158.0,24838.0,11887.0,10470.0,9814.0,0.7494,0.2121,0.8688816375,0.5155740136,23.663749629,0.18000000715255,0.634900623,0.1328982498,0.7044645506,0.0065262533,0.3386957545,71770.621922,58609.0,91.870002746582,5.13000011444091,1.12999999523162,1.21000003814697,13.8800001144409,8.0,96.8899993896484,59563.35,7.82000017166137,3.16000008583068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.7944,0.79439352521841,645.0,665.0,514.5,29.0,30.0,28.0,0.0,0.0071,0.0158,0.0,0.0145,0.0088,0.1062,0.003,0.0145,0.1642,0.0,0.0243,0.0013,0.0088,0.003,0.0158,0.0,0.0415,0.004,0.0,0.0479,0.001,0.0017,0.0,0.0108,0.0,0.0287,0.0,0.0,0.0276,0.0,0.0,0.0,0.0,0.1065,0.178,0.1635,0.0013,13233.0,0.4044,0.102,0.091,0.2429,0.0008,0.0005,0.0459,0.0905,0.0221,0.0704,76835.0,62412.0,62412.0,31280.0,22377.0,12380.0,0.5765,0.2676,0.9195336391,0.4535550459,23.296253823,0.23999999463558,0.5680428135,0.0718654434,0.7188455657,0.0064984709,0.2922854785,81384.628823,52511.0,78.5299987792968,13.1499996185302,4.21999979019165,5.11999988555908,18.5599994659423,11.75,89.4400024414062,74533.27,6.46999979019165,3.28999996185302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.7341,0.73410404624277,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,781.0,0.7222,0.0717,0.096,0.0346,0.0051,0.0013,0.0205,0.0,0.0487,0.2804,32835.0,17885.0,17885.0,16198.0,12149.0,6681.0,0.9315,0.3085,0.9384328358,0.421641791,26.600746269,0.41999998688697,0.8992537313,0.2164179104,0.447761194,0.0060803084,0.302970297,65963.315299,51893.5,90.7699966430664,4.15999984741211,1.46000003814697,3.97000002861023,19.9099998474121,8.52999973297119,95.4199981689453,66507.51,4.92999982833862,2.1800000667572,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0.0,0.0,1,0.7854,0.78535773710482,545.0,520.0,514.5,20.0,19.0,19.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0684,0.0,0.0762,0.0404,0.0,0.0031,0.0,0.0,0.0156,0.0062,0.0,0.0498,0.0062,0.0,0.0031,0.0544,0.0,0.0,0.0078,0.0,0.0778,0.0,0.0,0.0311,0.0,0.0,0.0,0.0,0.0249,0.2037,0.2799,0.0093,2962.0,0.5712,0.2245,0.0972,0.0149,0.002,0.0003,0.0641,0.0199,0.0057,0.132,21540.0,10760.0,21218.0,5829.0,10925.0,8537.0,0.6095,0.3924,0.8678229665,0.6405502392,21.887559809,0.15999999642372,0.6561004785,0.0693779904,0.8098086124,0.0060803084,0.3270967742,53376.385766,38483.5,65.0299987792968,31.6900005340576,0.85000002384185,2.40000009536743,12.8900003433227,6.51000022888183,96.4199981689453,53123.12,11.5100002288818,3.66000008583068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7542,0.755392646091225,495.0,485.0,514.5,19.0,19.0,19.0,0.0,0.0166,0.0,0.0,0.0456,0.0,0.0332,0.0,0.0705,0.0,0.0,0.0,0.0083,0.0,0.0207,0.0,0.0,0.0664,0.0041,0.0,0.0,0.0954,0.0,0.0,0.0041,0.0,0.112,0.0913,0.1618,0.0332,0.0,0.0,0.0,0.0,0.0332,0.0747,0.1162,0.0124,1066.0,0.0779,0.076,0.7373,0.0028,0.0,0.0,0.0,0.0366,0.0694,0.1107,42865.0,32106.0,32106.0,17190.0,13476.0,7790.0,0.4954,0.5719,0.8735224586,0.7955082742,23.593380615,0.36000001430511,0.6926713948,0.0969267139,0.7009456265,0.0060803084,0.4759284732,39792.833333,28529.5,67.6100006103515,7.71000003814697,1.80999994277954,56.5400009155273,11.8999996185302,6.01999998092651,84.6100006103515,52505.04,14.9899997711181,4.01000022888183,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.0283,0.0,0.0,0.0,0.0,0.0023,0.0382,0.0245,0.0225,0.0,0.02,0.0,0.0066,0.0076,0.0,0.1159,0.0,0.0,0.0,0.0,0.0015,0.0046,0.0,0.0,0.0,0.0071,0.0,0.0377,0.0,0.0,0.0182,0.0587,0.0319,0.0,0.0157,0.4304,0.1283,0.0,10073.0,0.5808,0.0882,0.1615,0.0505,0.005,0.0007,0.0664,0.0228,0.0241,0.6556,19434.0,4977.0,7255.0,4591.0,20715.0,11116.0,0.3832,0.2001,0.6830886789,0.6611703197,25.153428514,0.40000000596046,0.5684697366,0.1156243716,0.5598230444,0.0098532073,0.404903758,43896.136537,31113.0,91.3799972534179,3.32999992370605,2.06999993324279,3.17000007629394,19.3400001525878,10.5600004196167,94.9899978637695,64533.76,4.90999984741211,2.83999991416931,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
